cd6961,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589662,,200
47b3c5,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589687,,200
a3680f,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589704,,200
1d24c1,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589748,,200
a1fca0,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589782,,200
0cdae3,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589932,,200
2262c0,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468589948,,200
77fae6,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468590085,,200
3f4049,::1,GET,http://localhost/ArenaFight/web/app_dev.php/login,1468590087,,200
